   0.00000000       1.00000000    
   6.28318544E-03   1.00000000    
   1.25663709E-02  0.999999940    
   1.88495554E-02   1.00000012    
   2.51327418E-02   1.00000012    
   3.14159282E-02  0.999999940    
   3.76991108E-02  0.999999940    
   4.39822972E-02   1.00000000    
   5.02654836E-02   1.00000000    
   5.65486699E-02  0.999999940    
   6.28318563E-02   1.00000000    
   6.91150427E-02  0.999999940    
   7.53982216E-02  0.999999940    
   8.16814080E-02   1.00000000    
   8.79645944E-02   1.00000000    
   9.42477807E-02  0.999999940    
  0.100530967       1.00000000    
  0.106814153       1.00000000    
  0.113097340       1.00000012    
  0.119380526       1.00000000    
  0.125663713       1.00000000    
  0.131946892       1.00000000    
  0.138230085      0.999999940    
  0.144513264      0.999999940    
  0.150796443       1.00000000    
  0.157079637       1.00000000    
  0.163362816       1.00000000    
  0.169646010      0.999999940    
  0.175929189       1.00000000    
  0.182212383       1.00000000    
  0.188495561       1.00000000    
  0.194778755      0.999999940    
  0.201061934       1.00000000    
  0.207345113       1.00000000    
  0.213628307      0.999999940    
  0.219911486       1.00000000    
  0.226194680       1.00000000    
  0.232477859       1.00000000    
  0.238761052       1.00000000    
  0.245044231      0.999999940    
  0.251327425       1.00000000    
  0.257610589       1.00000000    
  0.263893783      0.999999940    
  0.270176977      0.999999940    
  0.276460171       1.00000000    
  0.282743335       1.00000000    
  0.289026529       1.00000000    
  0.295309722       1.00000000    
  0.301592886       1.00000000    
  0.307876080      0.999999940    
  0.314159274       1.00000000    
  0.320442468       1.00000000    
  0.326725632       1.00000000    
  0.333008826       1.00000000    
  0.339292020       1.00000000    
  0.345575213       1.00000000    
  0.351858377       1.00000000    
  0.358141571       1.00000000    
  0.364424765       1.00000000    
  0.370707929       1.00000000    
  0.376991123       1.00000000    
  0.383274317       1.00000000    
  0.389557511       1.00000000    
  0.395840675       1.00000000    
  0.402123868      0.999999940    
  0.408407062      0.999999940    
  0.414690226       1.00000000    
  0.420973420       1.00000000    
  0.427256614       1.00000000    
  0.433539808       1.00000000    
  0.439822972       1.00000000    
  0.446106166       1.00000000    
  0.452389359       1.00000000    
  0.458672523      0.999999940    
  0.464955717       1.00000000    
  0.471238911       1.00000000    
  0.477522105       1.00000000    
  0.483805269       1.00000000    
  0.490088463      0.999999940    
  0.496371657       1.00000012    
  0.502654850       1.00000000    
  0.508938015       1.00000000    
  0.515221179       1.00000000    
  0.521504402       1.00000000    
  0.527787566       1.00000000    
  0.534070790       1.00000000    
  0.540353954       1.00000000    
  0.546637118       1.00000000    
  0.552920341       1.00000000    
  0.559203506       1.00000000    
  0.565486670       1.00000000    
  0.571769893       1.00000000    
  0.578053057       1.00000000    
  0.584336221       1.00000000    
  0.590619445       1.00000000    
  0.596902609      0.999999940    
  0.603185773      0.999999881    
  0.609468997       1.00000000    
  0.615752161       1.00000000    
  0.622035384       1.00000000    
  0.628318548       1.00000000    
  0.634601712       1.00000000    
  0.640884936       1.00000000    
  0.647168100       1.00000000    
  0.653451264       1.00000000    
  0.659734488      0.999999940    
  0.666017652       1.00000000    
  0.672300816       1.00000000    
  0.678584039       1.00000000    
  0.684867203       1.00000000    
  0.691150427       1.00000000    
  0.697433591       1.00000000    
  0.703716755       1.00000000    
  0.709999979       1.00000000    
  0.716283143      0.999999940    
  0.722566307       1.00000000    
  0.728849530      0.999999940    
  0.735132694       1.00000000    
